book_id,chap_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,title,author,date,source_file_path,label,doc
244,1,-0.025562852607493865,0.02274872878248409,-0.11548480072804858,-0.02540105778468192,0.07212284186791636,-0.011863406930738285,0.05603028281257973,-0.08630879437099306,-0.0010599506442354786,0.013772061499682001,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 01
244,2,-0.021180671504667698,0.015589325791380447,-0.14179606563691147,-0.02882584526394675,0.10266734763667842,-0.013532740758136893,0.06190032989714484,-0.13472474334273477,0.0044396709370177175,0.01243640330620167,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 02
244,3,-0.025488096735972514,0.024233647939481597,-0.171161475653134,-0.03310890106261631,0.14683461076720253,-0.03148321100910441,0.09018811808393475,-0.2060720609986668,0.014003559256096133,-0.0015350316758243904,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 03
244,4,-0.02619608544623441,0.01863588659945035,-0.14373616003641765,-0.028388350564530197,0.1034100609319276,-0.013690733357627681,0.062355334666082764,-0.13164138309276135,0.004143204166568043,0.0015295057121045381,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 04
244,5,-0.030079443700209495,0.021174039398476847,-0.14985274428238496,-0.028878599092256565,0.10761546900633671,-0.023420618455288943,0.058916857261303905,-0.13486433522313016,0.0068810577387432145,0.007750987658776721,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 05
244,6,-0.019637887195782043,0.02254265074067472,-0.16079498249096588,-0.04372377733115,0.12435825121887477,-0.03171813735469458,0.09947844375871377,-0.20311153937697252,0.011633234348617924,-0.009365215985931983,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 06
244,7,-0.02854711213796624,0.03683864922328175,-0.1967160553225066,-0.04527472802060269,0.1780650041045681,-0.03970964209949483,0.09593086813910726,-0.24458972504014395,0.013630367135845086,-0.0045913571653142795,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 07
244,8,-0.024481592317215962,0.015762060487092385,-0.09608778753027139,-0.02380895177004776,0.03368899511873111,-0.0017143576493296897,0.07229700221869417,-0.027544936793106194,-0.01247056255634096,-0.004932369787980673,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 08
244,9,-0.019358720459027975,0.01272875055654225,-0.10283365995525894,-0.029958231490841765,0.03859613259717421,0.012418123437266107,0.09484576040175405,-0.05554986586684235,-0.010483334066101909,-0.02849381269891108,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 09
244,10,-0.018901005483829253,0.01626243121109258,-0.09541362244733878,-0.02730537073748306,0.03524149366869183,0.026681420757262722,0.09796832841999911,-0.04580305538174829,-0.014606303753526978,-0.03701341435256116,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 10
244,11,-0.02288352993992327,0.024661078933193997,-0.10923098838094998,-0.02989236721735138,0.055146523127235315,0.017125456663741396,0.09641614701565095,-0.07485626792725802,-0.018849301217335163,-0.025054125431476115,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 11
244,12,-0.022309870604016513,0.019845676223600364,-0.1200862970217658,-0.03194263213165981,0.05631195862087966,-0.0018560188923223099,0.09046631490773882,-0.0687943582224415,-0.0092520290301514,-0.005247657305636429,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 12
244,13,-0.016592357721055922,0.02193452704357894,-0.15306924345105566,-0.02935611296691428,0.11188278073559987,-0.006604515797104837,0.10198961369939077,-0.16867315814441544,0.005404296449238344,-0.003669796440634839,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 13
244,14,-0.016248340227279414,0.019884149702911292,-0.13942499706720837,-0.03891073242521318,0.1118469982540872,-0.020182377426415984,0.09027861279127875,-0.17336626354944043,0.007962306453458674,0.0026219943285709308,A Study in Scarlet,Arthur Conan Doyle,1887,pg244.txt,Arthur Conan Doyle: A Study In Scarlet,Arthur Conan Doyle: A Study In Scarlet 14
834,1,-0.020263615184335802,0.026619166548684778,-0.17467722756804877,-0.016549530519929023,0.09385200185637867,-0.027548670090704882,-0.017268741307518046,-0.06330203164241621,0.0074101887731308465,-0.008566910092748434,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 01
834,2,-0.021709214035400635,0.01637119908815505,-0.13557483550852822,-0.01857799177252769,0.09124312998615386,-0.009850336061050655,0.04981454224907315,-0.10750091134790037,0.008174619917393176,-0.008137063266404967,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 02
834,3,0.0011440572207011546,0.00984333316607877,-0.13389342684187375,-0.05469850073318919,0.11214423883239714,-0.024588738579874803,0.04428345447352019,-0.08094128784421234,0.012114631844555006,-0.014811619009873444,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 03
834,4,-0.026513880980795514,0.02081806162174854,-0.13647508722275242,-0.018499870380409875,0.09158519893339995,-0.025610354969651902,0.05468652500735136,-0.08964948410903192,0.006868114460297334,0.00347148718011393,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 04
834,5,-0.02002437216804558,0.02040976236390247,-0.10144987125252217,-0.02249980846371328,0.04507181318895603,-0.01309595415034052,0.056142702505382606,-0.04250581640673837,0.0012340434478819826,0.011462562723358943,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 05
834,6,-0.019386847534946416,0.022624359844236486,-0.10028501352943214,-0.01401234590545053,0.06370628976863846,-0.018815492545158644,0.029445944412961982,-0.04768397699119479,-0.006084865992930542,0.003168457336784076,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 06
834,7,-0.018504633121108484,0.027048752946823247,-0.17032453971596834,-0.005925076610790226,0.1030435982680274,-0.03623747583929659,0.047848801869753196,-0.14147072806145883,0.014015163967090932,-0.00026847961022454474,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 07
834,8,-0.021155073037048288,0.013993913870876212,-0.1323904923472108,-0.014120025113844921,0.05978393485489758,-0.016194686768743662,0.020910129472028798,-0.056256988550269484,0.011279153729429864,-0.016401314666849486,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 08
834,9,-0.018876297139333788,0.019868493648469633,-0.15408606471050107,-0.014117017682045582,0.13091986632123412,-0.026282031257562264,0.05006285285646429,-0.1312023367462567,0.014624227773642178,0.00534351441119721,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 09
834,10,-0.025345225568994444,0.019717057122036318,-0.14763783415963946,-0.02213937994058271,0.1152734886169886,-0.02899722555256182,0.06624643811415541,-0.10973146329645492,0.007834200885902245,0.012250662635679564,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 10
834,11,-0.03226253606959691,0.027649142963386164,-0.19424103838926712,-0.03903960716380191,0.179304571662274,-0.03451577923136107,0.047306218144239395,-0.15624852307495588,0.020241209107849,0.0209612953134471,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1893,pg834.txt,Arthur Conan Doyle: The Memoirs Of Sherl,Arthur Conan Doyle: The Memoirs Of Sherl 11
863,1,0.07561020991013136,-0.02733732836637474,-0.0410677857114426,-0.006063766227543319,0.06703541227590004,0.54925276543118,0.0076977491692866735,0.015637747176234607,0.03582402864405642,-0.2667070766196889,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 01
863,2,0.09139131037979356,-0.03329157038675308,-0.01806980124096514,0.0067831583905720305,0.056408906723242516,0.5843305606406977,-0.005820791212581754,0.03169921114667685,0.03450008928686512,-0.28213175233766874,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 02
863,3,0.06419115278477967,-0.02019271170315808,-0.0472755070801104,0.0014381228237348859,0.07260503067682647,0.4440545373767722,-0.003103741275869484,0.019683146879324622,0.030068597880624697,-0.21327802368302165,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 03
863,4,0.21270440947897418,-0.08244618270265129,0.054149397211327464,0.013600780119669763,0.05561523113022088,0.476334187050208,-0.04723261887183533,0.02154187585589174,0.014293064395347738,-0.03658429047648407,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 04
863,5,0.28726552485095463,-0.10537335517101803,0.09852456098909575,0.02817652433412267,0.06392889573293885,0.6651901517654859,-0.050077225868915956,0.03544065962104079,0.014137658520808479,-0.09022428649740773,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 05
863,6,0.11400295886164767,-0.04052676117767191,-0.009913354658076655,0.016361570970528774,0.06680088402528143,0.5642843678837801,-0.015531056381178928,0.02684930834303708,0.028217970388036293,-0.22203489582156616,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 06
863,7,0.29169316202506856,-0.09718952937777826,0.1173106264730103,0.030640818747435596,0.05233980754955453,0.5858198697000917,-0.051064929566113255,0.03879456394778345,-0.00789319064137181,0.01330663717581007,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 07
863,8,0.271884917358206,-0.09706436005710038,0.09495569975708737,0.028494450488265176,0.0539785635577076,0.6549521540065653,-0.05432516010570919,0.04376085084923154,0.008484321712333062,-0.06817809715307395,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 08
863,9,0.16210551174590102,-0.053692175084753845,0.019120627750339538,0.007425962847998298,0.05204454291287915,0.5616733147112533,-0.013696740330333105,0.026790395520426682,0.018921270253798222,-0.18473945819468532,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 09
863,10,0.2853233380636471,-0.10078884081829247,0.10311702099307558,0.0035530855912256475,0.05882256463594325,0.51148775220324,-0.04986602029347624,0.0259450544906745,-0.0047524113027502006,0.021753968601504966,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 10
863,11,0.12964397759848506,-0.04193090897535874,-0.003819919716022556,-0.00301341730169329,0.06827885602095134,0.4965197870258234,-0.0031037557405041456,0.02017095966100906,0.02179476404643579,-0.16924055762276602,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 11
863,12,0.1649485770266329,-0.05713048592536786,0.021574209697878904,0.005760528885030686,0.06610200917572535,0.6626674966241808,-0.025759953748109247,0.027609669747407178,0.037139614163999364,-0.26698174782432926,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 12
863,13,0.20771369361547182,-0.07187485565346946,0.0438178010599006,0.006902176701766582,0.06553507119865325,0.720231019639162,-0.03444290326371429,0.04221734988153307,0.026497375548545754,-0.2361144288150462,The Mysterious Affair at Styles,Agatha Christie,1920,pg863.txt,Agatha Christie: The Mysterious Affai,Agatha Christie: The Mysterious Affai 13
1155,1,-0.033115071316740206,0.0007440140504314541,-0.05161323065814903,-0.017545193841627307,-0.00804709189231409,-0.0065596293382809675,0.04592662741495088,-0.013532017870500257,-0.00019913648857922467,-0.006925636458324412,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 01
1155,2,-0.47145901978061044,-0.3947124831325716,0.21695873537614205,0.006418183173878478,-0.004238168378766543,-0.00039865434266696075,-0.0030971597803700446,-0.010881677732879395,-0.2918936186210676,-0.044967651857811694,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 02
1155,3,-0.3493529251088028,-0.29309141867689126,0.15548639077072257,-0.0028019384431658147,0.0007133998735838796,-0.004781288380767242,-0.01254337577194379,-0.002483124702290316,0.2679204970487424,0.038558951413253974,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 03
1155,4,-0.5154107026053878,-0.4298189010270704,0.24851148868165288,0.0074005750293418765,-0.004362734342926397,-0.004446858248338685,-0.013543000402571047,-0.0016421725740582626,-0.16654933158307053,-0.022999396475239294,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 04
1155,5,-0.4252853991754858,-0.35464681765378575,0.18963497542401808,0.007223794298615918,0.0029223168136350876,-0.00535832464099274,-0.013154397678291983,-0.005725917007135726,0.12506213361269397,0.02545873906283188,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 05
1155,6,-0.47167472248865966,-0.39599698190662785,0.22291961921118839,0.012545547781327248,0.002118556404487235,-0.003924150620582465,-0.015215383906994125,0.008094750667496015,0.11595322397891272,0.022848243260479004,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 06
1155,7,-0.511967616855406,-0.43244305925737486,0.24337192885927664,0.008352261453114728,0.0018113484927744718,-0.004210979154463815,-0.013600945435460374,-0.010142153936875042,-0.1754541010026414,-0.023117653809918027,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 07
1155,8,-0.32952172184509226,-0.2525090827986119,0.13330658257282813,-0.007461783462511755,0.006908733112357126,-0.00566446030204117,0.013094797089306743,-0.02248104331803992,-0.46776106933847383,-0.05678860314113512,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 08
1155,9,-0.25638167315525695,-0.1981016491932617,0.08396924596652326,-0.0076515027772430496,0.006135997570041634,-0.004755576298802152,0.035448264252402266,-0.019329596000748045,-0.5735118420647376,-0.06301197584752014,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 09
1155,10,-0.3761490921303254,-0.30825725427111184,0.1656803088834963,0.009277967946809395,0.0025947950743159965,0.006680054561678569,-0.012409802124938899,-0.004246809255806116,0.2628848847896684,0.02484371449667537,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 10
1155,11,-0.37302937031740546,-0.3052389551524475,0.1755340336266836,0.008459189568645737,0.0017030966456532798,0.013113951485226462,-0.02010547148930628,0.003203319180042314,0.27699419159014244,0.023206199984912676,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 11
1155,12,-0.4713063413650613,-0.3943049380866059,0.21835027891113457,0.00923103749209798,-0.0008422356136896785,-0.0011533563174407695,-0.03546223612991681,0.016858978554783223,0.27678983192321444,0.045529962961384535,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 12
1155,13,-0.5027187538316125,-0.4279630396439177,0.24442811412916723,0.020865933523354814,-0.007188769176865659,0.006598242402682349,-0.04665773770105266,0.02089660171243813,0.41815351033014997,0.047572349648592374,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 13
1155,14,-0.4883273263384904,-0.42136906539790353,0.2329648059090009,0.024461717806897283,-0.0014410528360929249,0.008637514671453633,-0.05595007546563175,0.029900558563933775,0.47883087441849187,0.05436667156311225,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 14
1155,15,-0.2411818012561875,-0.19985834353271897,0.06897474191419208,0.016576281470213984,0.003632508257191266,0.0066973813511445445,-0.03926968385099424,0.018658045244666188,0.2718147479742419,0.03156835694097144,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 15
1155,16,-0.52863238657982,-0.4537976337720729,0.2575867242855896,0.01579513369715213,-0.010752338880006599,-0.0007753287102543217,-0.053718722167821205,0.027163393628994687,0.34541450978390464,0.04672727961239981,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 16
1155,17,-0.3336025136566601,-0.2672822857638329,0.13730077471016242,-0.006969749521321453,0.0027314590099026584,-0.007307963200735628,0.023201212280644493,-0.019066119909462397,-0.7130617770627365,-0.09663781972168879,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 17
1155,18,-0.29763579221503433,-0.246339551089891,0.1211103793516324,-0.009802413131104892,0.0026041554034349473,-0.003949047145904942,0.020888031437847992,-0.021240449982286535,-0.5907006594731992,-0.07691414481155313,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 18
1155,19,-0.5142185390438724,-0.4330470106840605,0.23281102115545366,0.0010846919955613294,0.011071399275093013,-0.010149914572025005,-0.038768387101671055,0.011744386186239408,-0.2706083036012663,-0.03507118802508314,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 19
1155,20,-0.46905007747087757,-0.39428690708204134,0.20521363957040306,0.018684133221368884,0.00013493725142725267,-0.007249564933087027,-0.0443417828297834,0.02239237665657449,-0.060322009830715104,-0.00928183983926329,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 20
1155,21,-0.4102252777858665,-0.3408457498557468,0.17877406893586495,-0.0009385493625025513,-0.002414084051001526,-0.009492165512639993,-0.004769358254716415,0.003389170607149672,-0.4014966674692767,-0.053533239256419396,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 21
1155,22,-0.49668867327367056,-0.4203254418454894,0.23044481368007616,0.007652260835729711,-0.004721333087912656,-0.006743498059336868,-0.01843954632326003,0.007716068053168507,-0.29130428300962047,-0.0392514873303174,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 22
1155,23,-0.19048862235348543,-0.15004146804192459,0.0488884259045021,0.014041485994015425,-0.00020964105776988552,-0.0025852582975610197,0.012087418299331094,-0.003999375496194646,0.00871852008856782,0.008614693095530254,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 23
1155,24,-0.30425839285788586,-0.2358649666315415,0.11192589116506835,0.003466735839968496,0.007770943419086379,-0.005456390683430207,0.01581972275833943,-0.018970516255899798,-0.5030546295262306,-0.07561107507462381,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 24
1155,25,-0.30568304986164424,-0.2384960016971452,0.12913415009644852,0.000664197108712643,-0.009966175320867729,-0.005902732559071565,-0.010144444730689855,0.01971400944273056,0.11493067494437031,0.029560919167337708,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 25
1155,26,-0.41896017600935787,-0.35346488789648983,0.18835511985906925,0.006762076236482009,0.0017921951919349307,0.0017115326301341363,-0.03259084883109409,0.009135072796221834,0.347597562650942,0.05643365468573312,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 26
1155,27,-0.4613176195939595,-0.38862461816035854,0.20479967825237877,0.013510370532866888,0.0018527113580126013,-0.0009208736016109373,-0.03566501242857901,0.01722292752018216,0.260373954353712,0.043462773230698665,The Secret Adversary,Agatha Christie,1922,pg1155.txt,Agatha Christie: The Secret Adversary,Agatha Christie: The Secret Adversary 27
